2	1.544556	0.250000	0.250000	0.000000
2	2.522250	0.250000	0.250000	0.000000
2	2.957600	0.250000	0.250000	0.000000
2	3.567000	0.250000	0.250000	0.000000
2	3.887048	0.250000	0.250000	0.000000
2	4.368665	0.250000	0.250000	0.000000
2	4.633669	0.250000	0.250000	0.000000
2	4.633669	0.250000	0.250000	0.000000
2	5.044500	0.000000	0.250000	-0.250000
2	5.275664	0.250000	0.250000	0.000000
2	5.639922	0.208333	0.250000	-0.041667
2	5.847596	0.250000	0.250000	0.000000
3	2.522250	-0.166667	-0.125000	-0.041667
3	2.522250	-0.125000	-0.125000	0.000000
3	2.522250	-0.125000	-0.125000	0.000000
3	2.957600	-0.135417	-0.125000	-0.010417
3	2.957600	-0.104167	-0.125000	0.020833
3	2.957600	-0.125000	-0.125000	0.000000
3	3.567000	-0.125000	-0.125000	0.000000
3	3.567000	-0.125000	-0.125000	0.000000
3	3.887048	-0.104167	-0.125000	0.020833
3	3.887048	-0.145833	-0.125000	-0.020833
3	3.887048	-0.093750	-0.125000	0.031250
3	3.887048	-0.125000	-0.125000	0.000000
4	2.522250	0.000000	0.062500	-0.062500
4	2.522250	0.125000	0.062500	0.062500
4	2.522250	0.000000	0.062500	-0.062500
4	2.957600	0.104167	0.062500	0.041667
4	2.957600	0.041667	0.062500	-0.020833
4	2.957600	0.104167	0.062500	0.041667
4	2.957600	0.020833	0.062500	-0.041667
4	2.957600	0.083333	0.062500	0.020833
4	2.957600	0.062500	0.062500	0.000000
4	2.957600	0.083333	0.062500	0.020833
4	2.957600	0.104167	0.062500	0.041667
4	3.567000	0.125000	0.062500	0.062500
4	3.567000	0.052083	0.062500	-0.010417
4	3.567000	0.093750	0.062500	0.031250
4	3.567000	0.083333	0.062500	0.020833
4	3.567000	0.000000	0.062500	-0.062500
4	3.567000	0.104167	0.062500	0.041667
4	3.887048	0.041667	0.062500	-0.020833
4	3.887048	0.020833	0.062500	-0.041667
4	3.887048	0.093750	0.062500	0.031250
4	3.887048	0.062500	0.062500	0.000000
4	3.887048	0.083333	0.062500	0.020833
4	3.887048	0.000000	0.062500	-0.062500
4	3.887048	0.041667	0.062500	-0.020833
4	3.887048	0.020833	0.062500	-0.041667
4	3.887048	0.041667	0.062500	-0.020833
4	3.887048	0.041667	0.062500	-0.020833
4	3.887048	0.052083	0.062500	-0.010417
4	3.887048	0.020833	0.062500	-0.041667
4	3.887048	0.041667	0.062500	-0.020833
4	3.887048	0.062500	0.062500	0.000000
4	3.887048	0.010417	0.062500	-0.052083
4	3.887048	0.062500	0.062500	0.000000
Objective_function= -54.069144
