2	0.793486	0.000000	0.000000	0.000000
2	1.000000	0.000000	0.000000	0.000000
2	1.232292	0.000000	0.000000	0.000000
2	1.276566	0.000000	0.000000	0.000000
2	1.586995	0.000000	0.000000	0.000000
2	1.621607	0.000000	0.000000	0.000000
2	1.633000	0.000000	0.000000	0.000000
2	1.732051	0.000000	0.000000	0.000000
2	1.875781	0.000000	0.000000	0.000000
2	1.914860	0.000000	0.000000	0.000000
2	2.000000	1.000000	0.000000	1.000000
3	1.000000	0.000000	0.000000	0.000000
3	1.000000	0.000000	0.000000	0.000000
3	1.232292	0.000000	0.000000	0.000000
3	1.232292	0.000000	0.000000	0.000000
3	1.276566	0.000000	0.000000	0.000000
3	1.276566	0.000000	0.000000	0.000000
4	1.000000	0.000000	0.000000	0.000000
4	1.232292	-0.333333	0.000000	-0.333333
4	1.232292	0.000000	0.000000	0.000000
4	1.232292	0.000000	0.000000	0.000000
Objective_function= -6.510726
